recordId,identifier,nb_occ
4168,http://gallica.bnf.fr/ark:/12148/bpt6k818733d,1
4169,http://gallica.bnf.fr/ark:/12148/bpt6k597572t,1
417,http://gallica.bnf.fr/ark:/12148/bpt6k6231007q,2
4170,http://gallica.bnf.fr/ark:/12148/bpt6k7560062c,1
4171,http://gallica.bnf.fr/ark:/12148/bpt6k6233210h,1
4173,http://gallica.bnf.fr/ark:/12148/bpt6k64818362,1
4174,http://gallica.bnf.fr/ark:/12148/bpt6k9634003k,1
4178,http://gallica.bnf.fr/ark:/12148/bpt6k4739084,1
4179,http://gallica.bnf.fr/ark:/12148/bpt6k61457h,2
4180,http://gallica.bnf.fr/ark:/12148/bpt6k6268899q,1
4181,http://gallica.bnf.fr/ark:/12148/bpt6k406218f,1
4182,http://gallica.bnf.fr/ark:/12148/bpt6k5528007,2
4183,http://gallica.bnf.fr/ark:/12148/bpt6k5508064m,1
4185,http://gallica.bnf.fr/ark:/12148/bpt6k7533081t,1
4186,http://gallica.bnf.fr/ark:/12148/bpt6k7519422n,1
4187,http://gallica.bnf.fr/ark:/12148/bpt6k216652m,1
4190,http://gallica.bnf.fr/ark:/12148/bpt6k7695099,1
4191,http://gallica.bnf.fr/ark:/12148/bpt6k6271977k,1
4192,http://gallica.bnf.fr/ark:/12148/bpt6k75255117,1
4193,http://gallica.bnf.fr/ark:/12148/bpt6k7538393m,1
4194,http://gallica.bnf.fr/ark:/12148/bpt6k7531546g,1
4195,http://gallica.bnf.fr/ark:/12148/bpt6k6226949f,1
4196,http://gallica.bnf.fr/ark:/12148/bpt6k7580646w,2
4197,http://gallica.bnf.fr/ark:/12148/bpt6k76063423,1
4198,http://gallica.bnf.fr/ark:/12148/bpt6k7509529m,2
4199,http://gallica.bnf.fr/ark:/12148/bpt6k4826606,1
420,http://gallica.bnf.fr/ark:/12148/bpt6k6451396s,5
4200,http://gallica.bnf.fr/ark:/12148/bpt6k6093557,1
4201,http://gallica.bnf.fr/ark:/12148/bpt6k499437c,1
4202,http://gallica.bnf.fr/ark:/12148/bpt6k55232575,1
4203,http://gallica.bnf.fr/ark:/12148/bpt6k7531609j,1
4204,http://gallica.bnf.fr/ark:/12148/bpt6k7531581x,1
4206,http://gallica.bnf.fr/ark:/12148/bpt6k6112653j,1
4207,http://gallica.bnf.fr/ark:/12148/bpt6k469762q,1
4208,http://gallica.bnf.fr/ark:/12148/bpt6k7747414,1
4209,http://gallica.bnf.fr/ark:/12148/bpt6k56868809,1
421,http://gallica.bnf.fr/ark:/12148/bpt6k55450248,1
4210,http://gallica.bnf.fr/ark:/12148/bpt6k659775c,2
4211,http://gallica.bnf.fr/ark:/12148/bpt6k500281r,1
4212,http://gallica.bnf.fr/ark:/12148/bpt6k75298474,1
4214,http://gallica.bnf.fr/ark:/12148/bpt6k75600520,1
4215,http://gallica.bnf.fr/ark:/12148/bpt6k577933k,1
4216,http://gallica.bnf.fr/ark:/12148/bpt6k62408899,1
4217,http://gallica.bnf.fr/ark:/12148/bpt6k75399025,1
4218,http://gallica.bnf.fr/ark:/12148/bpt6k12382n,2
4219,http://gallica.bnf.fr/ark:/12148/bpt6k5763587x,1
422,http://gallica.bnf.fr/ark:/12148/bpt6k552833d,1
4220,http://gallica.bnf.fr/ark:/12148/bpt6k5763507w,1
4221,http://gallica.bnf.fr/ark:/12148/bpt6k703696g,2
4222,http://gallica.bnf.fr/ark:/12148/bpt6k7501518b,1
4223,http://gallica.bnf.fr/ark:/12148/bpt6k75044430,1
4224,http://gallica.bnf.fr/ark:/12148/bpt6k1265043m,1
4225,http://gallica.bnf.fr/ark:/12148/bpt6k612147b,1
4228,http://gallica.bnf.fr/ark:/12148/bpt6k576778z,1
4229,http://gallica.bnf.fr/ark:/12148/bpt6k9710201w,1
423,http://gallica.bnf.fr/ark:/12148/bpt6k57641339,1
4230,http://gallica.bnf.fr/ark:/12148/bpt6k698545d,1
4231,http://gallica.bnf.fr/ark:/12148/bpt6k473700g,1
4232,http://gallica.bnf.fr/ark:/12148/bpt6k525956n,1
4234,http://gallica.bnf.fr/ark:/12148/bpt6k771790n,1
4235,http://gallica.bnf.fr/ark:/12148/bpt6k7628040d,1
4236,http://gallica.bnf.fr/ark:/12148/bpt6k7530225z,1
4237,http://gallica.bnf.fr/ark:/12148/bpt6k7584077m,1
4238,http://gallica.bnf.fr/ark:/12148/bpt6k6389343q,1
424,http://gallica.bnf.fr/ark:/12148/bpt6k5499351k,1
4240,http://gallica.bnf.fr/ark:/12148/bpt6k349737,1
4241,http://gallica.bnf.fr/ark:/12148/bpt6k54244286,1
4242,http://gallica.bnf.fr/ark:/12148/bpt6k6483399g,1
4243,http://gallica.bnf.fr/ark:/12148/bpt6k7531503q,1
4246,http://gallica.bnf.fr/ark:/12148/bpt6k7523872b,1
4249,http://gallica.bnf.fr/ark:/12148/bpt6k577402m,1
425,http://gallica.bnf.fr/ark:/12148/bpt6k55393797,2
4250,http://gallica.bnf.fr/ark:/12148/bpt6k578649j,1
4251,http://gallica.bnf.fr/ark:/12148/bpt6k7516408f,1
4252,http://gallica.bnf.fr/ark:/12148/bpt6k75331155,1
4253,http://gallica.bnf.fr/ark:/12148/bpt6k116307n,2
4254,http://gallica.bnf.fr/ark:/12148/bpt6k7507325n,1
4255,http://gallica.bnf.fr/ark:/12148/bpt6k5500194m,1
4257,http://gallica.bnf.fr/ark:/12148/bpt6k771756j,1
4258,http://gallica.bnf.fr/ark:/12148/bpt6k57200823,1
4259,http://gallica.bnf.fr/ark:/12148/bpt6k6394366f,1
426,http://gallica.bnf.fr/ark:/12148/bpt6k5678197h,1
4260,http://gallica.bnf.fr/ark:/12148/bpt6k537991x,1
4261,http://gallica.bnf.fr/ark:/12148/bpt6k772128p,1
4262,http://gallica.bnf.fr/ark:/12148/bpt6k54672526,1
4264,http://gallica.bnf.fr/ark:/12148/bpt6k208807q,1
4265,http://gallica.bnf.fr/ark:/12148/bpt6k76117797,1
4267,http://gallica.bnf.fr/ark:/12148/bpt6k7559648p,1
4268,http://gallica.bnf.fr/ark:/12148/bpt6k7630116w,1
4269,http://gallica.bnf.fr/ark:/12148/bpt6k501343q,1
427,http://gallica.bnf.fr/ark:/12148/bpt6k7652415p,1
4270,http://gallica.bnf.fr/ark:/12148/bpt6k7529898f,1
4271,http://gallica.bnf.fr/ark:/12148/bpt6k5666341x,1
4272,http://gallica.bnf.fr/ark:/12148/bpt6k5803043m,1
4273,http://gallica.bnf.fr/ark:/12148/bpt6k766584b,1
4274,http://gallica.bnf.fr/ark:/12148/bpt6k75155554,1
4276,http://gallica.bnf.fr/ark:/12148/bpt6k7556592t,1
4277,http://gallica.bnf.fr/ark:/12148/bpt6k609365k,1
4278,http://gallica.bnf.fr/ark:/12148/bpt6k65860615,1
4279,http://gallica.bnf.fr/ark:/12148/bpt6k75964893,1
428,http://gallica.bnf.fr/ark:/12148/bpt6k6391205g,1
4280,http://gallica.bnf.fr/ark:/12148/bpt6k116297f,1
4282,http://gallica.bnf.fr/ark:/12148/bpt6k486955s,1
4283,http://gallica.bnf.fr/ark:/12148/bpt6k7606657k,1
4284,http://gallica.bnf.fr/ark:/12148/bpt6k7615147f,1
4285,http://gallica.bnf.fr/ark:/12148/bpt6k5518724s,1
4286,http://gallica.bnf.fr/ark:/12148/bpt6k7621279s,1
4287,http://gallica.bnf.fr/ark:/12148/bpt6k7521551h,1
4288,http://gallica.bnf.fr/ark:/12148/bpt6k5464666p,1
4289,http://gallica.bnf.fr/ark:/12148/bpt6k6181193z,1
429,http://gallica.bnf.fr/ark:/12148/bpt6k57641302,1
4292,http://gallica.bnf.fr/ark:/12148/bpt6k7611863q,2
4293,http://gallica.bnf.fr/ark:/12148/bpt6k218845k,1
4294,http://gallica.bnf.fr/ark:/12148/bpt6k4637567,1
4295,http://gallica.bnf.fr/ark:/12148/bpt6k75743833,1
4296,http://gallica.bnf.fr/ark:/12148/bpt6k525905j,1
4297,http://gallica.bnf.fr/ark:/12148/bpt6k56061064,1
4298,http://gallica.bnf.fr/ark:/12148/bpt6k76194469,1
4299,http://gallica.bnf.fr/ark:/12148/bpt6k7710372,1
430,http://gallica.bnf.fr/ark:/12148/bpt6k6205313w,1
4300,http://gallica.bnf.fr/ark:/12148/bpt6k5793424w,1
4301,http://gallica.bnf.fr/ark:/12148/bpt6k96322702,1
4302,http://gallica.bnf.fr/ark:/12148/bpt6k75490757,1
4303,http://gallica.bnf.fr/ark:/12148/bpt6k7533107m,1
4304,http://gallica.bnf.fr/ark:/12148/bpt6k5504967q,1
4305,http://gallica.bnf.fr/ark:/12148/bpt6k560444k,1
4306,http://gallica.bnf.fr/ark:/12148/bpt6k5500589p,1
4309,http://gallica.bnf.fr/ark:/12148/bpt6k7530238k,1
431,http://gallica.bnf.fr/ark:/12148/bpt6k76157055,7
4311,http://gallica.bnf.fr/ark:/12148/bpt6k2021957,1
4312,http://gallica.bnf.fr/ark:/12148/bpt6k641038h,1
4314,http://gallica.bnf.fr/ark:/12148/bpt6k6122661c,1
4315,http://gallica.bnf.fr/ark:/12148/bpt6k6545896q,1
4316,http://gallica.bnf.fr/ark:/12148/bpt6k471360r,1
4319,http://gallica.bnf.fr/ark:/12148/bpt6k5739658,1
432,http://gallica.bnf.fr/ark:/12148/bpt6k6113578b,2
4320,http://gallica.bnf.fr/ark:/12148/bpt6k7501678z,1
4321,http://gallica.bnf.fr/ark:/12148/bpt6k5508078n,1
4322,http://gallica.bnf.fr/ark:/12148/bpt6k7533239x,1
4324,http://gallica.bnf.fr/ark:/12148/bpt6k58030923,10
4325,http://gallica.bnf.fr/ark:/12148/bpt6k75178173,1
4327,http://gallica.bnf.fr/ark:/12148/bpt6k7621262h,1
4328,http://gallica.bnf.fr/ark:/12148/bpt6k583659r,1
4329,http://gallica.bnf.fr/ark:/12148/bpt6k6364417g,1
433,http://gallica.bnf.fr/ark:/12148/bpt6k7648625b,1
4330,http://gallica.bnf.fr/ark:/12148/bpt6k75302286,1
4331,http://gallica.bnf.fr/ark:/12148/bpt6k5163453,1
4332,http://gallica.bnf.fr/ark:/12148/bpt6k463745h,1
4333,http://gallica.bnf.fr/ark:/12148/bpt6k5623792k,1
4334,http://gallica.bnf.fr/ark:/12148/bpt6k76412496,1
4335,http://gallica.bnf.fr/ark:/12148/bpt6k6574090,1
4336,http://gallica.bnf.fr/ark:/12148/bpt6k75297931,1
4337,http://gallica.bnf.fr/ark:/12148/bpt6k75818850,1
4338,http://gallica.bnf.fr/ark:/12148/bpt6k7501495s,1
4339,http://gallica.bnf.fr/ark:/12148/bpt6k7606102w,1
434,http://gallica.bnf.fr/ark:/12148/bpt6k7548811r,1
4340,http://gallica.bnf.fr/ark:/12148/bpt6k7606311j,1
4342,http://gallica.bnf.fr/ark:/12148/bpt6k401883f,1
4343,http://gallica.bnf.fr/ark:/12148/bpt6k75600557,1
4344,http://gallica.bnf.fr/ark:/12148/bpt6k7572412r,1
4345,http://gallica.bnf.fr/ark:/12148/bpt6k7707801,1
4346,http://gallica.bnf.fr/ark:/12148/bpt6k1245412,2
4347,http://gallica.bnf.fr/ark:/12148/bpt6k7560076d,1
4348,http://gallica.bnf.fr/ark:/12148/bpt6k570794g,1
4349,http://gallica.bnf.fr/ark:/12148/bpt6k558620z,1
435,http://gallica.bnf.fr/ark:/12148/bpt6k7573247k,4
4350,http://gallica.bnf.fr/ark:/12148/bpt6k7546468j,1
4351,http://gallica.bnf.fr/ark:/12148/bpt6k701422c,1
4352,http://gallica.bnf.fr/ark:/12148/bpt6k7531541d,1
4353,http://gallica.bnf.fr/ark:/12148/bpt6k7533540m,1
4355,http://gallica.bnf.fr/ark:/12148/bpt6k5689212b,1
4356,http://gallica.bnf.fr/ark:/12148/bpt6k5501871b,1
4357,http://gallica.bnf.fr/ark:/12148/bpt6k75169671,1
4358,http://gallica.bnf.fr/ark:/12148/bpt6k213400p,1
436,http://gallica.bnf.fr/ark:/12148/bpt6k5623783m,6
4362,http://gallica.bnf.fr/ark:/12148/bpt6k97987427,1
4363,http://gallica.bnf.fr/ark:/12148/bpt6k406089m,1
4364,http://gallica.bnf.fr/ark:/12148/bpt6k358736,1
4365,http://gallica.bnf.fr/ark:/12148/bpt6k7515577q,1
4366,http://gallica.bnf.fr/ark:/12148/bpt6k545297q,1
4367,http://gallica.bnf.fr/ark:/12148/bpt6k463743r,1
4368,http://gallica.bnf.fr/ark:/12148/bpt6k634309c,2
4369,http://gallica.bnf.fr/ark:/12148/bpt6k609353g,1
437,http://gallica.bnf.fr/ark:/12148/bpt6k54665199,1
4370,http://gallica.bnf.fr/ark:/12148/bpt6k7588773m,1
4371,http://gallica.bnf.fr/ark:/12148/bpt6k6107337p,1
4372,http://gallica.bnf.fr/ark:/12148/bpt6k63907833,1
4377,http://gallica.bnf.fr/ark:/12148/bpt6k76436088,1
4378,http://gallica.bnf.fr/ark:/12148/bpt6k65272907,1
4379,http://gallica.bnf.fr/ark:/12148/bpt6k75315860,1
438,http://gallica.bnf.fr/ark:/12148/bpt6k6385214d,1
4380,http://gallica.bnf.fr/ark:/12148/bpt6k7531505j,1
4381,http://gallica.bnf.fr/ark:/12148/bpt6k7530234x,1
4382,http://gallica.bnf.fr/ark:/12148/bpt6k64761610,1
4383,http://gallica.bnf.fr/ark:/12148/bpt6k463733d,1
4384,http://gallica.bnf.fr/ark:/12148/bpt6k7717432,1
4385,http://gallica.bnf.fr/ark:/12148/bpt6k7525631b,1
4386,http://gallica.bnf.fr/ark:/12148/bpt6k646677r,1
4387,http://gallica.bnf.fr/ark:/12148/bpt6k75316173,1
439,http://gallica.bnf.fr/ark:/12148/bpt6k526760c,1
4390,http://gallica.bnf.fr/ark:/12148/bpt6k7517878s,1
4391,http://gallica.bnf.fr/ark:/12148/bpt6k76057069,1
4393,http://gallica.bnf.fr/ark:/12148/bpt6k56581954,1
4395,http://gallica.bnf.fr/ark:/12148/bpt6k7615184q,1
4396,http://gallica.bnf.fr/ark:/12148/bpt6k7634721h,1
4397,http://gallica.bnf.fr/ark:/12148/bpt6k7598829t,1
4398,http://gallica.bnf.fr/ark:/12148/bpt6k5527935,2
440,http://gallica.bnf.fr/ark:/12148/bpt6k55950378,9
4400,http://gallica.bnf.fr/ark:/12148/bpt6k5763578z,1
4401,http://gallica.bnf.fr/ark:/12148/bpt6k76093970,2
4402,http://gallica.bnf.fr/ark:/12148/bpt6k2176496,1
4403,http://gallica.bnf.fr/ark:/12148/bpt6k577060p,1
4404,http://gallica.bnf.fr/ark:/12148/bpt6k64519177,1
4405,http://gallica.bnf.fr/ark:/12148/bpt6k6611745,1
4406,http://gallica.bnf.fr/ark:/12148/bpt6k6318420t,1
4407,http://gallica.bnf.fr/ark:/12148/bpt6k7531491z,1
4409,http://gallica.bnf.fr/ark:/12148/bpt6k235864j,2
4410,http://gallica.bnf.fr/ark:/12148/bpt6k6076937,1
4411,http://gallica.bnf.fr/ark:/12148/bpt6k76158933,1
4412,http://gallica.bnf.fr/ark:/12148/bpt6k4637656,1
4417,http://gallica.bnf.fr/ark:/12148/bpt6k7702573,1
4418,http://gallica.bnf.fr/ark:/12148/bpt6k6110580g,1
4419,http://gallica.bnf.fr/ark:/12148/bpt6k7643020n,1
442,http://gallica.bnf.fr/ark:/12148/bpt6k282637d,10
4420,http://gallica.bnf.fr/ark:/12148/bpt6k5824210s,1
4423,http://gallica.bnf.fr/ark:/12148/bpt6k7506268r,1
4424,http://gallica.bnf.fr/ark:/12148/bpt6k62570163,1
4427,http://gallica.bnf.fr/ark:/12148/bpt6k7566703s,1
4428,http://gallica.bnf.fr/ark:/12148/bpt6k5736298s,1
4429,http://gallica.bnf.fr/ark:/12148/bpt6k5528088,1
443,http://gallica.bnf.fr/ark:/12148/bpt6k5467273c,1
4431,http://gallica.bnf.fr/ark:/12148/bpt6k75302160,1
4432,http://gallica.bnf.fr/ark:/12148/bpt6k7540140k,1
4435,http://gallica.bnf.fr/ark:/12148/bpt6k76117300,1
4436,http://gallica.bnf.fr/ark:/12148/bpt6k6271884c,1
4439,http://gallica.bnf.fr/ark:/12148/bpt6k6177377,1
444,http://gallica.bnf.fr/ark:/12148/bpt6k55456495,1
4441,http://gallica.bnf.fr/ark:/12148/bpt6k58109647,1
4442,http://gallica.bnf.fr/ark:/12148/bpt6k75816466,1
4443,http://gallica.bnf.fr/ark:/12148/bpt6k7604499m,1
4446,http://gallica.bnf.fr/ark:/12148/bpt6k75037496,1
4447,http://gallica.bnf.fr/ark:/12148/bpt6k96336589,2
4448,http://gallica.bnf.fr/ark:/12148/bpt6k557108g,1
4449,http://gallica.bnf.fr/ark:/12148/bpt6k5581963,2
445,http://gallica.bnf.fr/ark:/12148/bpt6k4424691,1
4450,http://gallica.bnf.fr/ark:/12148/bpt6k62950637,1
4451,http://gallica.bnf.fr/ark:/12148/bpt6k6551952x,1
4454,http://gallica.bnf.fr/ark:/12148/bpt6k7540151c,1
4455,http://gallica.bnf.fr/ark:/12148/bpt6k17033t,1
4456,http://gallica.bnf.fr/ark:/12148/bpt6k250018z,2
4457,http://gallica.bnf.fr/ark:/12148/bpt6k7615810t,2
446,http://gallica.bnf.fr/ark:/12148/bpt6k6390829n,2
4461,http://gallica.bnf.fr/ark:/12148/bpt6k5687275,2
4462,http://gallica.bnf.fr/ark:/12148/bpt6k497824k,1
4463,http://gallica.bnf.fr/ark:/12148/bpt6k6494430d,1
4464,http://gallica.bnf.fr/ark:/12148/bpt6k7540111v,2
4467,http://gallica.bnf.fr/ark:/12148/bpt6k463737x,1
4469,http://gallica.bnf.fr/ark:/12148/bpt6k771751n,2
447,http://gallica.bnf.fr/ark:/12148/bpt6k6295085t,2
4470,http://gallica.bnf.fr/ark:/12148/bpt6k414567d,1
4471,http://gallica.bnf.fr/ark:/12148/bpt6k6552307b,1
4472,http://gallica.bnf.fr/ark:/12148/bpt6k6267626t,1
4473,http://gallica.bnf.fr/ark:/12148/bpt6k7546849k,1
4474,http://gallica.bnf.fr/ark:/12148/bpt6k7553488n,1
4476,http://gallica.bnf.fr/ark:/12148/bpt6k76066565,1
4479,http://gallica.bnf.fr/ark:/12148/bpt6k771740x,1
448,http://gallica.bnf.fr/ark:/12148/bpt6k56709363,1
4480,http://gallica.bnf.fr/ark:/12148/bpt6k75441966,1
4481,http://gallica.bnf.fr/ark:/12148/bpt6k75474572,1
4483,http://gallica.bnf.fr/ark:/12148/bpt6k55018646,1
4484,http://gallica.bnf.fr/ark:/12148/bpt6k2200242,1
4485,http://gallica.bnf.fr/ark:/12148/bpt6k7572483t,1
4488,http://gallica.bnf.fr/ark:/12148/bpt6k577648w,1
449,http://gallica.bnf.fr/ark:/12148/bpt6k5853570m,1
4491,http://gallica.bnf.fr/ark:/12148/bpt6k2131574,1
4492,http://gallica.bnf.fr/ark:/12148/bpt6k4637444,1
4493,http://gallica.bnf.fr/ark:/12148/bpt6k7636895s,1
4495,http://gallica.bnf.fr/ark:/12148/bpt6k56546501,1
4496,http://gallica.bnf.fr/ark:/12148/bpt6k75315044,1
4497,http://gallica.bnf.fr/ark:/12148/bpt6k7529783n,1
4498,http://gallica.bnf.fr/ark:/12148/bpt6k338800,1
4499,http://gallica.bnf.fr/ark:/12148/bpt6k6332296z,1
45,http://gallica.bnf.fr/ark:/12148/bpt6k6586191n,22
450,http://gallica.bnf.fr/ark:/12148/bpt6k7504719c,4
4500,http://gallica.bnf.fr/ark:/12148/bpt6k5504899b,1
4501,http://gallica.bnf.fr/ark:/12148/bpt6k6366351s,1
4502,http://gallica.bnf.fr/ark:/12148/bpt6k563568x,1
4503,http://gallica.bnf.fr/ark:/12148/bpt6k4902509,2
4504,http://gallica.bnf.fr/ark:/12148/bpt6k5562608v,1
4506,http://gallica.bnf.fr/ark:/12148/bpt6k5654051c,1
4507,http://gallica.bnf.fr/ark:/12148/bpt6k771763r,1
4508,http://gallica.bnf.fr/ark:/12148/bpt6k771093m,2
4509,http://gallica.bnf.fr/ark:/12148/bpt6k406207q,3
451,http://gallica.bnf.fr/ark:/12148/bpt6k9798187r,1
4510,http://gallica.bnf.fr/ark:/12148/bpt6k7546823b,1
4511,http://gallica.bnf.fr/ark:/12148/bpt6k7548513j,1
4513,http://gallica.bnf.fr/ark:/12148/bpt6k516815m,1
4514,http://gallica.bnf.fr/ark:/12148/bpt6k7560665p,1
4515,http://gallica.bnf.fr/ark:/12148/bpt6k75595119,1
4516,http://gallica.bnf.fr/ark:/12148/bpt6k6201334t,1
4517,http://gallica.bnf.fr/ark:/12148/bpt6k7598911g,1
4518,http://gallica.bnf.fr/ark:/12148/bpt6k7536615t,1
4519,http://gallica.bnf.fr/ark:/12148/bpt6k7638494m,1
452,http://gallica.bnf.fr/ark:/12148/bpt6k608406x,1
4520,http://gallica.bnf.fr/ark:/12148/bpt6k9641749b,1
4522,http://gallica.bnf.fr/ark:/12148/bpt6k220995n,1
4527,http://gallica.bnf.fr/ark:/12148/bpt6k75600431,1
4528,http://gallica.bnf.fr/ark:/12148/bpt6k6565139t,1
4529,http://gallica.bnf.fr/ark:/12148/bpt6k6440542b,1
4530,http://gallica.bnf.fr/ark:/12148/bpt6k55858333,1
4531,http://gallica.bnf.fr/ark:/12148/bpt6k7531596c,1
4532,http://gallica.bnf.fr/ark:/12148/bpt6k282638s,1
4533,http://gallica.bnf.fr/ark:/12148/bpt6k4542314,2
4534,http://gallica.bnf.fr/ark:/12148/bpt6k6118595d,1
4536,http://gallica.bnf.fr/ark:/12148/bpt6k437450d,1
4538,http://gallica.bnf.fr/ark:/12148/bpt6k5702090q,1
4539,http://gallica.bnf.fr/ark:/12148/bpt6k6567816v,1
454,http://gallica.bnf.fr/ark:/12148/bpt6k2139970,1
4540,http://gallica.bnf.fr/ark:/12148/bpt6k568281d,2
4541,http://gallica.bnf.fr/ark:/12148/bpt6k75895485,1
4542,http://gallica.bnf.fr/ark:/12148/bpt6k4864400,1
4543,http://gallica.bnf.fr/ark:/12148/bpt6k56549309,1
4544,http://gallica.bnf.fr/ark:/12148/bpt6k6249787x,1
4545,http://gallica.bnf.fr/ark:/12148/bpt6k5452471d,1
4548,http://gallica.bnf.fr/ark:/12148/bpt6k8192601,1
455,http://gallica.bnf.fr/ark:/12148/bpt6k7648766m,1
4550,http://gallica.bnf.fr/ark:/12148/bpt6k6327078m,1
4551,http://gallica.bnf.fr/ark:/12148/bpt6k209222x,1
4552,http://gallica.bnf.fr/ark:/12148/bpt6k7574555g,1
4553,http://gallica.bnf.fr/ark:/12148/bpt6k5528232,1
4554,http://gallica.bnf.fr/ark:/12148/bpt6k6519778v,1
4556,http://gallica.bnf.fr/ark:/12148/bpt6k6390741r,1
4557,http://gallica.bnf.fr/ark:/12148/bpt6k5472317t,1
4558,http://gallica.bnf.fr/ark:/12148/bpt6k7552272s,1
4559,http://gallica.bnf.fr/ark:/12148/bpt6k7548798b,1
456,http://gallica.bnf.fr/ark:/12148/bpt6k5803046v,2
4560,http://gallica.bnf.fr/ark:/12148/bpt6k116254x,4
4561,http://gallica.bnf.fr/ark:/12148/bpt6k55963381,1
4564,http://gallica.bnf.fr/ark:/12148/bpt6k772913x,1
4565,http://gallica.bnf.fr/ark:/12148/bpt6k771890z,1
4566,http://gallica.bnf.fr/ark:/12148/bpt6k75352154,1
4568,http://gallica.bnf.fr/ark:/12148/bpt6k7531605w,1
4569,http://gallica.bnf.fr/ark:/12148/bpt6k279541v,1
457,http://gallica.bnf.fr/ark:/12148/bpt6k62625295,1
4570,http://gallica.bnf.fr/ark:/12148/bpt6k6282484k,9
4571,http://gallica.bnf.fr/ark:/12148/bpt6k76136961,1
4572,http://gallica.bnf.fr/ark:/12148/bpt6k7617060k,1
4575,http://gallica.bnf.fr/ark:/12148/bpt6k824096k,1
4576,http://gallica.bnf.fr/ark:/12148/bpt6k7704583,1
4577,http://gallica.bnf.fr/ark:/12148/bpt6k75936552,1
4578,http://gallica.bnf.fr/ark:/12148/bpt6k5753287m,1
4579,http://gallica.bnf.fr/ark:/12148/bpt6k5686722h,1
458,http://gallica.bnf.fr/ark:/12148/bpt6k4709568,2
4580,http://gallica.bnf.fr/ark:/12148/bpt6k7611796r,1
4581,http://gallica.bnf.fr/ark:/12148/bpt6k473766t,1
4584,http://gallica.bnf.fr/ark:/12148/bpt6k552825t,1
4585,http://gallica.bnf.fr/ark:/12148/bpt6k740373v,1
4586,http://gallica.bnf.fr/ark:/12148/bpt6k7544939x,1
4587,http://gallica.bnf.fr/ark:/12148/bpt6k4651935,1
4588,http://gallica.bnf.fr/ark:/12148/bpt6k7563890c,1
4589,http://gallica.bnf.fr/ark:/12148/bpt6k6093523,1
459,http://gallica.bnf.fr/ark:/12148/bpt6k64946889,1
4591,http://gallica.bnf.fr/ark:/12148/bpt6k5555216,1
4592,http://gallica.bnf.fr/ark:/12148/bpt6k75383978,1
4593,http://gallica.bnf.fr/ark:/12148/bpt6k6530185p,1
4594,http://gallica.bnf.fr/ark:/12148/bpt6k9626300q,3
4595,http://gallica.bnf.fr/ark:/12148/bpt6k625165b,1
4599,http://gallica.bnf.fr/ark:/12148/bpt6k75830816,1
46,http://gallica.bnf.fr/ark:/12148/bpt6k6108521t,1
460,http://gallica.bnf.fr/ark:/12148/bpt6k1207152,22
4600,http://gallica.bnf.fr/ark:/12148/bpt6k7560070x,1
4602,http://gallica.bnf.fr/ark:/12148/bpt6k537098s,1
4603,http://gallica.bnf.fr/ark:/12148/bpt6k574822q,1
4604,http://gallica.bnf.fr/ark:/12148/bpt6k75217746,1
4605,http://gallica.bnf.fr/ark:/12148/bpt6k6421001,2
4606,http://gallica.bnf.fr/ark:/12148/bpt6k660122d,1
4607,http://gallica.bnf.fr/ark:/12148/bpt6k6494447p,1
4608,http://gallica.bnf.fr/ark:/12148/bpt6k64944149,1
4609,http://gallica.bnf.fr/ark:/12148/bpt6k75316069,1
461,http://gallica.bnf.fr/ark:/12148/bpt6k7560054t,1
4610,http://gallica.bnf.fr/ark:/12148/bpt6k7531489w,1
4611,http://gallica.bnf.fr/ark:/12148/bpt6k7529975s,1
4613,http://gallica.bnf.fr/ark:/12148/bpt6k5677694p,1
4614,http://gallica.bnf.fr/ark:/12148/bpt6k115259j,1
4615,http://gallica.bnf.fr/ark:/12148/bpt6k6154200r,1
4617,http://gallica.bnf.fr/ark:/12148/bpt6k4712885,1
462,http://gallica.bnf.fr/ark:/12148/bpt6k218205b,3
4622,http://gallica.bnf.fr/ark:/12148/bpt6k5393386,1
4623,http://gallica.bnf.fr/ark:/12148/bpt6k553938w,1
4624,http://gallica.bnf.fr/ark:/12148/bpt6k75371852,1
4627,http://gallica.bnf.fr/ark:/12148/bpt6k55090979,1
4628,http://gallica.bnf.fr/ark:/12148/bpt6k6143757p,1
463,http://gallica.bnf.fr/ark:/12148/bpt6k516704k,1
4630,http://gallica.bnf.fr/ark:/12148/bpt6k524203b,1
4631,http://gallica.bnf.fr/ark:/12148/bpt6k7531302m,1
4632,http://gallica.bnf.fr/ark:/12148/bpt6k5403913m,12
4633,http://gallica.bnf.fr/ark:/12148/bpt6k75314783,1
4635,http://gallica.bnf.fr/ark:/12148/bpt6k63623415,1
4636,http://gallica.bnf.fr/ark:/12148/bpt6k7609314q,1
4637,http://gallica.bnf.fr/ark:/12148/bpt6k8206593,1
4638,http://gallica.bnf.fr/ark:/12148/bpt6k75989065,1
4639,http://gallica.bnf.fr/ark:/12148/bpt6k7520003d,1
464,http://gallica.bnf.fr/ark:/12148/bpt6k98159562,1
4640,http://gallica.bnf.fr/ark:/12148/bpt6k7581620z,1
4641,http://gallica.bnf.fr/ark:/12148/bpt6k445469v,1
4642,http://gallica.bnf.fr/ark:/12148/bpt6k7611851h,1
4643,http://gallica.bnf.fr/ark:/12148/bpt6k459171k,1
